9143 28391
3413 2294 -668
5847 5247 986
5463 1283 -529
623 6505 242
7621 4611 -989
7011 7412 990
1604 8872 -715
3905 4538 570
3145 6577 -697
7666 5080 867
6559 2463 637
7361 6723 683
4537 1454 986
5442 4392 -710
1905 6033 565
6787 4632 554
5140 7446 86
110 1868 -786
4966 2614 732
6689 4348 290
6365 4141 815
6 8842 363
2370 5084 -687
5633 1334 -241
3927 6830 -797
3455 2830 693
240 2469 844
7693 3098 -850
7748 2084 817
1403 2603 980
5588 8290 -997
8316 1956 -1000
2833 6846 -705
8116 6691 -332
5162 8727 201
5668 56 476
2010 6549 -196
1073 7833 935
1123 4107 -185
4628 1646 -795
4861 2992 100
7524 5803 200
1218 4796 -598
1875 2569 -139
2529 7120 90
4186 5334 796
2554 3040 -899
888 7724 -298
972 4037 -500
1421 169 -540
457 958 -517
4934 1591 -951
5666 5824 -441
3702 2353 313
643 1318 400
3693 3449 -1000
8436 3743 242
5630 6581 -211
571 3889 928
4358 8639 673
3123 87 343
3568 2342 -687
6894 3849 668
5497 1341 784
2852 5244 181
2566 2459 331
6667 8773 546
6905 5479 -39
8460 4066 -692
7540 5378 744
1984 755 -834
8719 664 -750
376 769 37
6915 939 -531
2475 390 -644
5533 2967 173
1934 6297 139
1045 3239 425
2846 7902 -891
6605 2725 -810
4404 6698 408
7988 2437 963
7871 2138 -58
3796 4490 640
2103 332 106
2494 5429 -921
928 8361 269
6038 3108 -30
2268 1169 -216
7424 5020 825
2087 4949 -128
6011 450 148
7293 3082 -686
6888 3121 -334
5092 5907 328
2070 6633 -696
5189 2273 -979
2490 1166 474
1206 4358 -565
5963 839 183
6704 8373 493
8353 4379 704
6867 4556 -552
5265 3456 996
4017 6565 -217
2695 6270 669
6239 4128 849
8963 1309 -777
722 2185 -605
5678 2295 365
4240 3109 873
5810 697 828
8213 4015 -463
5039 1959 449
3948 2640 -526
8278 7118 147
316 7501 -34
9103 527 522
6326 4944 -442
6829 4394 664
4122 1622 -923
7279 3685 -190
169 3948 683
1060 2409 -816
4789 3842 639
174 8106 -129
583 2820 -518
8821 3700 -889
513 687 892
6514 152 -35
1360 9087 386
5105 4679 172
8506 373 -140
1430 1519 260
7923 8755 974
3290 2868 134
7403 3459 759
8364 2338 439
2351 3392 -635
1384 3225 782
1338 140 -347
2912 1757 151
618 6422 -562
5812 1884 -813
1562 6022 845
7321 8864 -377
824 6323 526
3742 680 -479
1461 1821 -142
3856 7980 -943
6641 3471 -86
7220 8707 -1000
3542 458 -461
2557 2521 -780
2507 5967 760
90 5638 134
7644 3549 494
3188 3315 -957
8077 1440 -177
1792 7527 721
3809 3233 -929
4085 1627 -472
3178 4831 -782
2163 8618 935
7341 2838 563
9072 9069 -858
7371 8564 236
2099 2519 -812
7842 3724 -47
637 4667 631
83 4935 -380
5114 4749 -80
3503 791 -615
7051 5598 -752
7763 8190 499
8563 1319 -925
6749 5049 72
7769 4849 161
8134 4140 256
5640 2797 223
2393 6227 -162
3366 5102 410
2870 7591 891
1484 2650 -394
1011 3354 558
6630 5829 743
4586 8071 640
8657 263 -516
3322 5807 246
6955 1959 -386
5069 3403 -404
3755 8877 165
2173 8337 627
8335 7653 794
8898 1209 183
6899 7519 -643
7233 2651 -596
746 4265 -490
1598 3582 -154
6147 6833 419
6004 7659 29
1647 4375 623
5862 887 -391
5295 3509 -651
6847 5779 -108
258 576 735
5905 8470 -884
2531 2598 -507
4847 6834 -292
4123 8919 -251
2820 6822 -270
2861 8898 -632
4037 7770 -767
2624 5187 462
3840 8880 -238
785 8535 -757
6919 924 -937
8627 7454 -531
8927 2663 -169
384 5483 507
5625 1213 281
1539 8285 126
7318 5684 -118
3464 3094 -49
7757 885 -716
6241 64 -331
6956 3361 -968
7504 1311 -451
8194 4128 978
8284 4020 280
4958 7338 -150
1858 6960 169
1022 2605 811
3987 5063 -172
1211 3594 57
7241 3447 -783
6651 509 -355
3902 3106 227
7140 7027 264
5568 8249 -204
4577 1713 971
4438 6458 -497
3028 925 729
9097 4601 -940
6521 2199 999
7827 5503 -682
7012 8330 -449
3863 1110 672
4044 3569 606
2003 1075 -591
5129 1449 78
3694 104 506
518 2352 -207
5718 8042 560
7945 801 -937
1248 2873 27
2824 207 -597
5325 3970 -16
8448 5546 169
8896 7380 -714
871 3344 -937
3309 1863 855
2609 233 780
7206 8356 -281
1124 7161 -803
8772 3059 -610
6567 1080 -295
820 2221 310
512 1673 273
2663 8107 -113
8802 1383 883
3397 884 -546
563 2460 -522
1402 4069 -463
7534 7327 -212
5069 3817 -537
356 3088 756
7129 726 542
4751 6723 -274
6216 8680 245
4832 884 -85
7060 9011 -922
1928 3238 274
1657 15 241
5838 6206 -865
8523 5123 -222
4223 5102 -525
3326 7995 912
30 855 -262
8818 5130 230
5271 5819 -490
7477 3949 787
4498 8459 413
928 227 459
1293 8097 645
2604 5038 119
9092 2972 -390
6640 6238 -185
8390 4952 379
5457 89 128
1245 181 420
5183 7368 87
782 5693 750
3780 7541 818
559 341 399
9031 5296 -656
3578 3515 243
8477 6335 629
7866 1869 999
3208 8555 -840
3768 8820 509
827 5176 -84
3404 3847 600
7462 6159 919
7632 6493 981
4528 4086 -284
382 5290 -744
3261 1841 -229
5097 5689 240
1067 708 848
5792 7803 89
1579 7124 394
5307 886 -580
4050 2171 358
5 8897 971
5374 7252 432
6377 2753 -430
2981 8736 204
4707 4991 -558
3526 6111 -437
2487 578 -312
5821 2118 373
8272 6254 158
4423 3300 -602
2717 4972 339
1765 8677 281
8622 656 -242
6415 2086 422
2560 5071 -17
2501 4307 -204
6915 2155 -475
1182 5770 285
3993 7679 -227
5723 5316 569
6019 5602 333
1385 4131 299
2357 1804 152
8477 1674 -205
3808 3677 -751
5793 4972 -657
3382 8215 314
5377 2582 -980
3544 4900 36
5212 6793 529
4517 3026 307
5771 3190 371
5831 6827 -661
697 2249 -580
8918 5441 390
1351 3709 731
4575 2254 833
6443 7702 -292
8723 6595 -621
2111 6529 -39
6458 7425 882
3007 5948 -593
1616 8440 307
6601 2231 245
3135 2416 383
372 6356 -95
2632 6723 385
5517 6839 -143
4015 6037 882
5795 3670 -10
9017 4143 -491
4280 1294 -635
5291 2703 360
6738 8032 393
4707 3742 -276
6194 7663 247
3274 1808 -112
5216 5729 331
4603 1310 160
115 3275 -723
6036 1925 475
7063 4685 397
5620 2258 187
3275 1318 859
7526 1719 -464
6283 260 335
4907 8483 504
1481 5176 -179
4840 3477 -490
590 4727 948
2116 4621 544
9091 8243 -82
3291 2769 -836
8050 6441 212
4112 6246 136
626 1113 -163
1585 1230 -698
4742 746 495
8083 8830 511
7384 7533 -242
7708 8592 34
2045 2769 680
1462 7232 342
6607 5219 -920
5426 4423 -484
580 159 -573
8428 6016 -491
2202 7611 -52
5965 8205 729
7434 7848 -7
7762 753 85
2261 6957 923
5631 3494 -169
5132 8744 320
4142 3912 828
5390 3128 208
3249 6616 866
7929 3880 779
6609 7577 -157
2493 2430 -649
1352 3635 -790
4497 8325 6
6369 19 345
8625 3709 921
1276 8298 -497
2437 4965 -119
8924 586 -644
3728 1764 -118
1361 1951 398
7000 3508 183
5925 2954 380
90 5674 613
7353 627 -617
8309 5265 352
7289 7372 491
734 3688 303
2834 9118 43
8322 8429 515
4604 6149 -290
7366 6238 654
2456 8234 166
7816 7461 -631
7133 4178 -923
5791 1371 157
2909 332 615
529 6714 192
8950 4370 544
1649 528 -17
6285 6490 946
7335 4784 -153
3418 5672 -492
7347 5470 -252
4379 4159 696
4578 7488 297
6477 330 -239
2630 8643 160
7221 6870 786
5501 6625 93
180 6059 -108
4979 1701 -314
1431 9026 441
368 3084 797
1720 4787 -648
752 7814 -123
5197 5392 -692
164 1271 55
2474 1995 319
231 7713 342
8791 8156 724
931 6949 40
5541 5341 -128
8270 4851 -930
5191 7419 -426
2184 654 215
1538 5113 -112
53 5737 848
925 752 206
942 7426 -993
7909 5319 -566
81 6876 -581
7375 867 405
632 6610 -139
1541 5822 -710
6552 5540 -852
3005 3835 -374
1537 5453 187
7567 344 -858
963 6291 -752
5428 3798 -914
836 1703 -923
3102 8471 139
4877 7651 16
8851 8020 238
3640 7254 56
7153 1844 -548
5608 3721 -488
8697 7869 83
4715 7881 -633
3135 3153 -626
1016 4190 -529
4398 5433 -838
5436 3841 -158
7002 6017 899
92 1155 -291
8721 8592 -2
5473 9096 -782
4703 732 -817
596 1934 -947
189 3110 786
2955 647 -812
2181 4190 942
6388 1121 -144
5428 7255 -679
2225 6345 673
6830 2483 -867
2810 8291 -256
2008 6719 -308
1492 7041 920
6210 3622 250
2792 4823 548
8889 6237 -678
8952 7971 -287
2982 2917 -344
2920 6550 229
8588 5461 228
2646 5265 553
2579 5106 -387
5479 7888 743
6990 3597 -649
5639 2664 -228
6639 7559 542
5431 8954 242
352 1742 -648
8730 9129 898
4577 4419 70
1362 3190 982
6905 4560 726
1578 2012 -526
988 6577 -914
2583 4868 -600
2936 8666 458
1011 3959 79
4715 8381 243
2320 1385 -27
6876 7428 668
6735 4679 600
2252 2259 -360
7445 5705 431
773 337 -129
6594 2115 733
159 7677 248
8900 5744 -722
44 1109 339
4491 2385 980
6304 8988 -807
1536 8584 -905
7933 5900 -1
9120 2687 -923
7960 1594 961
7091 8411 589
3359 521 310
5045 6932 -335
689 895 -135
4189 1526 561
3616 4860 -461
139 6412 643
4027 4697 -726
6209 12 154
4041 2178 369
605 2022 775
2063 220 -280
4185 1178 214
6165 2304 -784
6912 860 612
4385 5676 865
4690 5650 -952
4810 3436 -266
6909 7480 732
7276 8850 -276
3184 3117 927
2445 5661 -829
3830 8638 938
1926 6583 992
6671 1636 -457
7006 1513 -666
1756 4107 -823
7787 3904 -404
187 8898 961
6326 2184 -61
5585 6987 246
8960 2403 -673
5705 2442 -990
2302 1362 -860
1293 1693 -309
903 1336 587
4455 9114 -319
7922 2344 -224
5918 6289 312
7839 3734 51
4661 6076 492
8315 3893 658
2103 4396 753
8069 5984 621
5692 5773 -435
6570 6315 502
6473 4865 609
6382 1717 305
6252 4614 -687
3526 1696 113
4716 5403 -858
4022 3545 -809
4296 4833 -6
5269 8964 -454
5186 2308 -483
5626 303 657
2411 5980 -984
9076 5868 420
8104 3324 474
8770 7605 417
2637 6403 393
3098 5008 510
4099 7766 -444
8671 5348 -767
6213 3244 613
3627 7456 -836
8926 4286 -336
4247 6520 -323
3910 7491 -611
1354 676 450
6433 1095 170
614 6950 272
6328 2056 983
8470 5743 818
5402 7434 -753
8688 1373 -91
5247 7799 -442
1472 9041 845
8039 1113 85
8942 1461 -255
849 3498 -308
6794 4451 -153
1013 2804 -1000
175 4712 750
8232 6057 -506
3527 5927 693
1482 598 750
5661 9027 931
1939 5317 -986
1393 6425 -243
2228 8196 -200
3817 5122 -162
7156 2948 -926
5388 1559 862
6988 5139 -1000
7780 6940 540
6328 71 -657
7897 3708 966
3830 6312 743
816 4676 -698
5528 6954 494
4139 2147 -33
8993 8901 188
2692 1139 468
4079 821 914
3839 7210 -388
473 5794 -208
3002 1015 -850
6769 884 -967
7022 1896 -582
6782 3720 -872
5901 5424 -728
5904 7531 -401
2809 4355 -149
3604 5559 -688
6369 5445 -255
3208 264 870
8602 5283 525
6775 676 383
5735 3222 -476
1600 2967 -101
5995 6664 -84
5943 3201 449
2140 544 -238
645 3773 -841
2624 4167 -30
8206 2404 25
5734 6482 121
3052 4606 -875
8701 367 294
7253 6011 128
9096 4233 -579
7886 2785 897
820 1868 572
3795 115 635
6285 5063 -8
3309 7088 300
675 2304 42
4308 87 -276
1439 245 115
7570 3594 300
4690 9019 -947
3968 3789 -246
4374 2180 -66
1087 3910 -3
3226 6249 -728
1164 7662 224
5817 4287 287
2895 6886 -7
1771 5680 442
6910 8084 581
7718 3844 819
1731 3096 203
6873 1047 -347
4537 101 1000
7786 424 895
4334 7132 -827
587 2774 -749
6110 4551 -522
6294 5707 862
569 411 19
8211 8110 -467
8809 1195 -307
5645 849 -974
4185 1510 254
5272 2499 19
2960 2003 624
5591 7191 -378
8318 6745 -338
8395 3775 -745
7155 370 997
2416 124 410
6083 3953 57
1192 6478 -161
8600 7767 -815
2805 2660 -50
53 7475 -439
7244 4996 -718
293 8731 88
6862 7615 183
6884 877 710
7724 8849 768
822 663 842
4044 7778 -427
495 8844 -265
6338 5951 -692
2484 2941 -942
4576 5007 775
7747 2881 -983
5062 8592 -18
7997 772 -592
5698 7985 737
3107 1125 680
9024 8415 -228
8531 5201 260
3348 1782 435
5522 1226 -897
4913 7048 484
2698 8808 769
534 1256 600
272 7584 920
7832 6760 670
6166 3316 -582
783 5656 -983
2450 5659 533
3552 1626 74
8072 8662 371
5630 68 462
809 3839 -638
3840 2657 -24
1647 3960 -874
9053 2851 31
9030 5905 897
7056 6686 66
8735 3572 401
4542 7781 -403
3088 439 -597
3054 2907 211
9009 972 -346
7793 5430 139
1799 6828 5
2334 5473 205
6572 8891 -880
1140 2421 825
5456 3533 611
5561 1275 -295
6038 4811 509
7007 2055 -960
4841 1563 -881
5156 2168 -168
3283 6045 -509
8217 2650 -411
610 6842 798
4603 2667 -712
7917 6148 394
6578 2625 479
7280 5911 -324
6804 1165 231
6519 6325 788
6357 959 -214
8204 5726 963
8387 5234 -302
4898 4268 -83
4058 6789 -947
6622 3856 597
7133 491 -351
3461 7237 910
4758 6273 783
5546 5968 377
4042 8932 -738
8658 2915 -856
5818 5874 -684
7757 2800 -944
4724 6315 84
8194 3478 -699
5009 134 764
8532 6428 163
5044 3889 -801
5844 1089 637
7344 8038 315
4917 69 -900
9010 2401 714
4435 6484 -138
5367 3112 123
6674 160 -807
3466 6259 941
8834 4432 -114
4329 1496 -725
3527 6254 -598
3890 8540 -185
531 8560 -192
4264 3922 131
3482 7149 -812
1711 4880 -831
210 9072 926
2714 3357 576
8648 3495 903
7103 1678 -123
279 2869 851
1383 3567 -44
2604 8330 -343
6427 3487 244
7272 5888 -846
5112 4418 450
5322 5677 690
8130 444 -15
7065 7985 -220
7540 5189 -29
7325 3984 143
2678 5586 -705
539 6511 -966
2634 5322 -238
6341 7273 -562
5473 8985 140
2711 1690 506
7270 5638 883
5303 1138 361
4794 8556 -729
6658 4251 -24
1919 9143 -64
342 814 -809
6401 3684 -706
7946 2469 190
6507 3221 520
7661 2728 -513
5254 3864 -31
4415 7026 -783
1693 3397 -856
2080 6203 207
7574 2235 909
7703 1389 413
1823 163 -320
4021 7699 -961
722 3287 -308
6587 2891 196
313 766 821
3809 3622 713
8796 6996 -549
7359 5475 -936
8950 5246 -632
4950 5847 -849
2364 4645 -345
6608 6447 335
903 8478 -462
5876 8734 876
220 5180 912
6607 1710 337
6791 3593 -319
7474 4977 -82
3140 7495 732
3265 4887 -175
7601 7431 -274
6850 5007 995
7656 1440 -492
7903 8746 382
426 7669 611
6386 1641 441
703 2391 615
175 7967 -508
4077 635 345
6981 8554 -485
7652 4270 -117
7488 7011 -381
7236 5039 895
3693 4077 -492
3091 6636 -18
2446 8834 920
6423 15 -449
5127 812 -740
1435 6310 -513
4769 8630 128
2786 5103 -255
836 5426 -378
5225 3141 887
6031 5319 365
6417 5761 515
794 5290 -6
34 3355 -815
4426 4546 -572
5165 1135 -440
4632 4864 901
9054 3632 -48
1672 3766 941
6735 5273 -426
6944 7864 -695
969 8561 -19
4553 5900 644
5354 921 280
3198 7992 612
2503 3075 -263
4102 3279 301
7052 4801 -675
8167 8457 469
8608 4443 683
9139 1553 -705
4596 9042 -480
8281 8448 -980
1285 6277 -912
3454 4665 734
5432 1275 352
7761 5401 62
4031 3971 -900
3818 3473 337
8529 5801 -737
5385 2002 293
5343 8182 606
2038 5300 347
848 3740 -594
3180 6175 147
323 7329 -16
7538 8787 -336
1973 5759 150
313 167 -445
5309 6039 451
5783 6766 832
1036 7589 838
6650 5064 641
2500 4930 79
2851 7429 -799
6860 1845 -600
4259 8460 -334
6430 1272 -413
2473 7374 893
854 5874 10
4864 6387 526
8003 2806 -252
762 5245 303
8901 5097 -2
6147 1683 414
6787 5204 657
8212 6891 32
7522 7371 -792
9093 4750 -316
8721 7288 -989
3449 3418 -581
334 7198 102
5066 4414 727
1559 6570 152
7816 2628 902
1249 533 -239
579 2930 -251
66 5018 -599
2464 8995 -214
1522 7907 -416
7276 7277 -800
244 2658 2
9143 4365 307
5896 7072 -651
7928 8603 448
1970 5741 511
7886 2525 873
1011 5836 -350
5445 1078 -470
2634 2516 -665
7026 4590 -526
9130 1426 -301
2276 5643 882
6721 3409 515
6784 8091 931
513 8010 779
1841 810 -99
3824 9076 89
9077 5619 947
3344 5511 109
3188 7798 944
7635 6573 -768
1138 128 -77
7831 268 -241
6356 5441 935
5675 1094 -742
4429 3180 -425
2613 4658 -851
3463 5142 -814
6070 4085 365
4357 8762 337
1555 6220 -121
7804 7020 728
2166 5009 395
6280 5 -48
6660 3964 -158
8526 9034 436
1070 1678 406
5697 8628 7
7931 222 -472
8553 7198 -320
3147 3304 769
277 7604 845
1416 925 -816
1800 3970 -553
7878 4391 204
3582 4987 -132
8040 1438 -86
3853 5335 555
4269 8615 717
656 1454 452
5864 1720 35
6363 614 256
1157 107 72
7173 1192 -321
4962 5742 240
8152 3138 -68
7092 2601 -14
3784 6671 -362
7661 2502 213
666 6020 899
7603 1491 -844
5162 5486 427
7931 1418 145
5724 6683 316
7772 6015 -459
1211 1470 -733
4723 6008 -65
6222 4190 682
2115 8531 918
1187 4808 -227
2202 7507 -930
152 8196 603
7039 4568 963
1027 6288 -355
4636 1615 649
279 8255 997
7471 3217 898
943 814 -837
4459 177 760
1392 6743 -73
8717 8647 -581
2531 960 -790
3703 3147 813
1330 376 339
1230 5439 420
3519 9126 316
4508 1217 -122
3968 2846 -405
3497 4328 -330
6211 4607 598
5185 6755 145
4215 276 988
8683 6784 150
8861 1234 -736
3593 4731 -492
6899 2581 -110
8563 315 -481
4973 5245 106
3425 1871 289
6787 9003 -375
4651 2609 -284
7734 6757 895
2275 4176 -782
3781 6149 710
7242 4183 -68
2907 7944 -136
6026 2594 -530
8175 7442 -984
1899 3951 657
3747 8428 -836
2992 199 961
3561 4883 154
8383 855 -334
1394 3368 890
1256 4458 -412
1236 3173 -83
3317 1225 79
1326 1667 186
7788 5048 550
6634 6696 -492
6642 1687 233
1657 6197 -109
147 5456 -121
6604 8634 -819
3153 4313 906
1827 7798 -757
92 7843 466
163 4286 563
8575 7098 -592
8036 5033 -883
2796 1513 25
7963 3509 393
6417 939 527
3144 6876 228
6872 3017 277
1126 8423 869
2849 6092 -334
6273 2569 -976
6178 4782 841
7339 5145 217
3393 3724 891
2138 8432 299
5426 4163 237
3239 5071 -321
4639 1201 927
7947 5731 -256
8108 6262 827
7849 3625 134
7863 9058 544
4970 3488 -816
8418 9028 -198
6513 4483 81
3996 7844 -852
4476 6769 -450
173 8261 -605
3693 5040 -317
3453 7650 -24
864 636 -740
8953 3073 451
3820 6722 -792
827 136 -276
2930 1587 -49
6386 790 438
724 5054 -593
2009 1088 -683
571 4558 -628
4448 6187 163
5886 8830 534
3842 9102 491
7207 4396 370
4726 7529 882
8191 6308 -964
4129 6015 763
8914 2019 452
7611 2298 308
7421 5790 9
8412 3875 -915
1663 2881 866
3644 129 865
629 921 315
4333 2940 543
1035 2760 -558
3072 7789 -566
2138 5537 -567
2291 3002 241
3433 4166 -810
2235 9130 -164
1005 4609 360
2262 647 -547
8102 7682 951
8885 3898 882
3163 7739 -745
3591 2978 -263
2889 6595 542
3386 3390 666
6070 1191 -706
8477 4014 -23
6395 3760 -330
5992 8102 749
8141 777 -418
5079 1641 -499
1188 582 860
6610 7180 -300
6618 402 787
8645 7588 631
7196 5220 891
6899 1168 -896
7285 5755 -804
7428 5860 492
7397 4567 421
783 482 -368
6131 2797 166
6089 704 -810
4501 8858 608
7169 4275 446
1979 8571 556
2422 3658 852
7495 3561 -943
6704 888 74
4431 5549 74
7750 7697 -242
6317 8822 166
2795 5781 149
4676 5316 844
3778 3185 969
5405 963 -328
600 4834 -722
3689 8390 842
2037 6440 -222
6972 4957 445
7558 4400 -902
895 3078 -237
5745 2180 -171
8469 1732 20
5849 87 277
8576 6938 129
5201 8247 917
3352 2761 -548
7829 6017 -762
1982 8583 -35
4051 8342 -7
7379 2907 -5
6078 5859 -274
3539 4861 -371
942 6187 -301
5723 7573 498
8930 2141 -914
4869 2910 130
8744 2696 -522
3207 2015 639
7290 4211 -280
865 6734 -387
2869 1135 -796
8063 8439 -4
6496 5965 111
4463 8007 248
7421 3446 -129
3930 7468 349
8370 5894 -666
909 5182 -682
6212 2760 -563
8170 2064 -534
972 4209 248
5649 5538 -429
3074 7781 -710
4025 8386 534
3205 2459 -698
2478 4407 304
444 4614 981
2716 4305 463
2254 7838 -265
9062 7555 88
5661 4914 -128
1377 3328 -693
5780 8615 794
6848 8789 347
7818 805 -980
8827 1582 -158
3865 8231 -566
287 6169 56
152 626 554
8057 7504 -921
13 4042 752
1510 3506 412
3385 4062 341
5067 6509 317
9133 8970 667
8208 2683 704
7155 8960 -816
6390 927 595
5411 8722 -497
6085 7282 191
7741 5508 440
6282 4369 -801
6144 4465 -5
2214 9040 -481
8175 1827 -213
8403 3015 -573
7213 7563 336
8135 8819 -996
8454 413 317
1239 4500 -861
2231 780 704
450 8900 390
3493 227 56
8792 7980 905
3838 1539 960
4274 5220 -167
765 1432 435
394 1409 540
3721 2705 42
7698 892 -314
1071 8560 590
3861 2470 -348
5829 5216 365
2842 3319 -263
1213 5330 -708
2702 4585 -881
2741 1508 -351
1947 1172 584
8454 4936 -653
2763 8175 224
1301 610 704
4489 6274 -382
8200 3879 -961
2545 7622 -42
8135 1235 652
8574 902 230
4372 4155 534
8617 7266 -170
8814 7948 -367
4755 5294 -60
5701 4844 -292
2009 945 587
4530 3442 -386
6790 6560 -166
3716 619 -700
6351 8799 -68
5501 5812 358
7323 6774 632
8772 8989 421
5702 6718 -259
3562 4914 146
6198 8742 259
3019 4374 785
5656 8782 -613
6795 6508 774
4838 2004 506
5981 7964 119
7049 4611 595
1228 8745 -212
24 5234 -514
7241 379 670
3808 6210 -745
1419 2144 519
6991 5578 -244
6658 4991 373
3544 5460 -615
6071 3431 399
3526 1063 -994
1467 3742 -209
7849 6993 525
5853 5670 11
1014 4581 150
3008 7984 -353
2089 1103 598
2995 1675 -215
7558 2321 857
3227 6524 -385
2914 2480 -257
4413 1942 699
7716 9119 -944
2053 3341 -410
6079 1347 -229
2165 7537 -26
6971 5425 -363
7951 2045 526
8422 4669 504
3629 636 -72
7694 7713 -583
8303 874 -472
390 8808 780
8506 8946 -445
4491 5383 620
8255 3996 466
3615 2740 -641
1875 1798 660
5627 7805 -209
1533 3154 -682
705 3941 -154
2420 1297 865
1698 8619 471
7578 8587 216
4960 6349 596
5151 7148 -794
5368 5223 138
1111 1710 -648
2445 554 -559
892 5525 -95
3750 4642 551
305 5923 770
7022 7024 -584
5831 8052 104
6878 7685 248
7830 3350 602
3330 5601 499
8798 7241 -239
7931 8205 538
5651 2622 785
6278 6930 800
3768 5970 -220
6658 2401 642
4903 1056 881
5344 8612 28
5360 9044 226
5755 5383 -210
1131 6991 659
1691 17 53
7698 5303 913
2479 3438 -428
2734 7860 288
782 407 -452
2584 7493 914
3701 3135 997
6289 3558 768
2873 1657 911
7303 6303 679
996 5982 -260
4016 1206 691
1278 6463 68
9035 4039 262
5978 6728 749
2753 7901 666
3753 8841 -147
1894 1973 -187
3113 5528 371
157 5382 56
5940 1230 311
7034 3651 -719
7340 7733 484
5110 4339 59
3345 5521 971
2571 8539 225
7963 2792 -923
7989 5871 178
1486 1078 -230
1920 3420 982
5120 8102 145
8506 2921 -543
3115 3147 -283
8956 8897 494
7910 2878 410
2081 5103 886
9092 1679 736
9139 1625 -721
1040 4733 -423
4953 7900 -498
6972 8641 555
1065 3729 -737
8518 2779 -84
7871 1148 -256
6271 5494 562
3118 1057 -155
4303 2203 739
4871 6940 -33
7111 6726 -543
5376 1725 468
2883 7969 970
5907 6601 264
5924 5898 -450
4361 5071 813
5098 8817 820
5257 8406 996
4514 3638 798
1972 1948 -221
6770 5497 -316
2307 5785 -674
6984 2324 399
2158 3129 345
7703 5709 -59
2878 8480 -68
7292 5619 -212
8616 2652 -475
7473 8365 -848
2049 9070 -680
7598 8755 -346
2405 7697 797
4003 1118 -685
5185 2507 966
1408 7118 -11
5003 5901 -858
874 218 903
1825 8906 -829
762 454 -613
6063 4345 -709
3126 7185 985
6287 2146 64
6728 6791 875
7431 1029 163
543 5444 718
8747 2287 -618
784 7520 -71
4679 8769 602
8727 8276 -735
177 8751 355
4596 4086 498
